JEHelir2006Lea,Hymenocrater elegans,Iran,Lamiaceae/Labiatae,Plant
JESmise2006Aer,Stachys milanii,Serbia,Lamiaceae/Labiatae,Plant
JETbrmo2006Aer,Thymus bracteosus,Montenegro,Lamiaceae/Labiatae,Plant
JEPritu2006Aer,Phlomis rigida,Turkey,Lamiaceae/Labiatae,Plant
JEPsatu2006Aer,Phlomis samia,Turkey,Lamiaceae/Labiatae,Plant
JEDkoir2006Roo,Dracocephalum kotschyi,Iran,Lamiaceae/Labiatae,Plant
JEDkoir2006Who,Dracocephalum kotschyi,Iran,Lamiaceae/Labiatae,Plant
JEMvuseal2006Aer,Marrubium vulgare,"Setif, Algeria",Lamiaceae/Labiatae,Plant
JEOactu2006Who,Origanum acutidens,Turkey,Lamiaceae/Labiatae,Plant
JEObatu2006Who,Origanum bargyli,Turkey,Lamiaceae/Labiatae,Plant
JEOhytu2006Who,Origanum hypericifolium,Turkey,Lamiaceae/Labiatae,Plant
JEOletu2006Who,Origanum leptocladum,Turkey,Lamiaceae/Labiatae,Plant
JEOsatu2006Who,Origanum saccatum,Turkey,Lamiaceae/Labiatae,Plant
JEOsotu2006Who,Origanum solymicum,Turkey,Lamiaceae/Labiatae,Plant
JEOvutu2006Who,Origanum vulgare,Turkey,Lamiaceae/Labiatae,Plant
JETmanoom2006Lea,Teucrium mascatenses,Northern Oman,Lamiaceae/Labiatae,Plant
JEMrosoapit2006Flo,Melissa romana,Southern Apulia (Italy),Lamiaceae/Labiatae,Plant
JESanve2006Aer,Salvia angulata,Venezuela,Lamiaceae/Labiatae,Plant
JEMdiit2006Flo,Monarda didyma,Italy,Lamiaceae/Labiatae,Plant
JEMdiit2006Ste,Monarda didyma,Italy,Lamiaceae/Labiatae,Plant
JEPniivka2006Aer,Phlomis nissolii,Ivriz kaynagi,Lamiaceae/Labiatae,Plant
JENglir2006Aer,Nepeta gloeocephala,Iran,Lamiaceae/Labiatae,Plant
JEMroal2006Lea,Mentha rotundifolia,Algeria,Lamiaceae/Labiatae,Plant
JEPcanoir2006Aer,Phlomis cancellata,Northern Iran,Lamiaceae/Labiatae,Plant
JEZmair2006Ste,Zhumeria majdae,Iran,Lamiaceae/Labiatae,Plant
JETpojo2006Aer,Teucrium polium,Jordan,Lamiaceae/Labiatae,Plant
JEMvear2007Lea,Minthostachys verticillata,Argentina,Lamiaceae/Labiatae,Plant
JEMSpzagr2007Inf,Mentha spicata,"Zakynthos, Greece",Lamiaceae/Labiatae,Plant
JEMSpzagr2007Lea,Mentha spicata,"Zakynthos, Greece",Lamiaceae/Labiatae,Plant
JEMSpzagr2007Ste,Mentha spicata,"Zakynthos, Greece",Lamiaceae/Labiatae,Plant
JEMPuzagr2007Inf,Mentha Pulegium,"Zakynthos, Greece",Lamiaceae/Labiatae,Plant
JEMPuzagr2007Lea,Mentha Pulegium,"Zakynthos, Greece",Lamiaceae/Labiatae,Plant
JEMPuzagr2007Ste,Mentha Pulegium,"Zakynthos, Greece",Lamiaceae/Labiatae,Plant
JENceir2007Aer,Nepeta cephalotes,Iran,Lamiaceae/Labiatae,Plant
JENmiir2007Aer,Nepeta mirzayanii,Iran,Lamiaceae/Labiatae,Plant
JENboir2007Aer,Nepeta bornmuelleri,Iran,Lamiaceae/Labiatae,Plant
JENbrir2007Aer,Nepeta bracteata,Iran,Lamiaceae/Labiatae,Plant
JESabet2007Aer,Satureja abyssinica,Ethiopia,Lamiaceae/Labiatae,Plant
JESpaet2007Aer,Satureja paradoxa,Ethiopia,Lamiaceae/Labiatae,Plant
JEMpakyja2007Lea,Microtoena patchoulii,"Kyoto,Japan",Lamiaceae/Labiatae,Plant
JELocta2007Lea,Leonotis ocymifolia,Tanzania,Lamiaceae/Labiatae,Plant
JETaltu2007Aer,Teucrium alopecurus,Tunisia,Lamiaceae/Labiatae,Plant
JETpeir2007Aer,Teucrium persicum,Iran,Lamiaceae/Labiatae,Plant
JEGheli2007Aer,Glechoma hederacea,Lithuania,Lamiaceae/Labiatae,Plant
JEPolnoir2007Flo,Phlomis olivieri,"Northern,Iran",Lamiaceae/Labiatae,Plant
JEPolnoir2007Lea,Phlomis olivieri,"Northern,Iran",Lamiaceae/Labiatae,Plant
JEPolnoir2007Roo,Phlomis olivieri,"Northern,Iran",Lamiaceae/Labiatae,Plant
JEPolnoir2007Ste,Phlomis olivieri,"Northern,Iran",Lamiaceae/Labiatae,Plant
JEHmabr2007Lea,Hyptis marrubioides,Brazil,Lamiaceae/Labiatae,Plant
JEHmabr2007Ste,Hyptis marrubioides,Brazil,Lamiaceae/Labiatae,Plant
JEMasir2007Aer,Marrubium astracanicum,Iran,Lamiaceae/Labiatae,Plant
JESaeir2007Aer,Salvia aethiopis,Iran,Lamiaceae/Labiatae,Plant
JESaeir2007Flo,Salvia aethiopis,Iran,Lamiaceae/Labiatae,Plant
JESaeir2007Lea,Salvia aethiopis,Iran,Lamiaceae/Labiatae,Plant
JESaeir2007Ste,Salvia aethiopis,Iran,Lamiaceae/Labiatae,Plant
JEAsuam2007Aer,Aeollanthus suaveolens,Amazon,Lamiaceae/Labiatae,Plant
JESlenain2007Aer,Salvia leucantha,Nainital (India),Lamiaceae/Labiatae,Plant
JETfoal2007Aer,Thymus fontanesii,algeria,Lamiaceae/Labiatae,Plant
JEDmoeg2007her,Dracocephalum moldavica,Egypt,Lamiaceae/Labiatae,Plant
JESpeir2008Aer,Salvia persepolitana,Iran,Lamiaceae/Labiatae,Plant
JESrhir2008Aer,Salvia rhytidea,Iran,Lamiaceae/Labiatae,Plant
JEMannoir2008Aer,Marrubium anisodon,Northern Iran,Lamiaceae/Labiatae,Plant
JEMprnoir2008Aer,Marrubium propinquum,Northern Iran,Lamiaceae/Labiatae,Plant
JEScaca2008Flo,Scutellaria californica,California,Lamiaceae/Labiatae,Plant
JESsaal2008Aer,Saccocalyx satureioides,algeria,Lamiaceae/Labiatae,Plant
JETzysp2008Who,Thymus zygis ssp. sylvestris,Spain,Lamiaceae/Labiatae,Plant
JEObatu2002Aer,Ocimum basilicum,Turkey,Lamiaceae/Labiatae,Plant
JEOmitu2002Aer,Ocimum minimum,Turkey,Lamiaceae/Labiatae,Plant
JEEadir2008Aer,Eremostachys adenantha,Iran,Lamiaceae/Labiatae,Plant
JEEadir2008see,Eremostachys adenantha,Iran,Lamiaceae/Labiatae,Plant
JEEmair2008Aer,Eremostachys macrophylla,Iran,Lamiaceae/Labiatae,Plant
JEEmair2008see,Eremostachys macrophylla,Iran,Lamiaceae/Labiatae,Plant
JECanbr2008Lea,Cunila angustifolia,Brazil,Lamiaceae/Labiatae,Plant
JEOmacy2008Who,Origanum majorana,Cyprus,Lamiaceae/Labiatae,Plant
JESrima2008Aer,Salvia ringens,Macedonia,Lamiaceae/Labiatae,Plant
JEGsasa2008Aer,Glechoma sardoa,Sardinia,Lamiaceae/Labiatae,Plant
JEVquau2008Lea,Viticipremna queenslandica,Australia,Lamiaceae/Labiatae,Plant
JELinfr2008Aer,Lavandula intermedia,France,Lamiaceae/Labiatae,Plant
JETzygr2008Aer,Thymus zygioides var. lycaonicus,Greece,Lamiaceae/Labiatae,Plant
JETmait2008Aer,Teucrium massiliense,Italy,Lamiaceae/Labiatae,Plant
JEMnueg2008Lea,Micromeria nubigena,Egypt,Lamiaceae/Labiatae,Plant
JERofgr2008Aer,Rosamarinus officinalis,Greece,Lamiaceae/Labiatae,Plant
JEPhenoir2008Flo,Phlomis herba-venti,"Northern,Iran",Lamiaceae/Labiatae,Plant
JEPhenoir2008Lea,Phlomis herba-venti,"Northern,Iran",Lamiaceae/Labiatae,Plant
JELflar2008Lea,Lepechinia floribunda,Argentina,Lamiaceae/Labiatae,Plant
JESodar2008Lea,Satureja odora,Argentina,Lamiaceae/Labiatae,Plant
JELLair2008Aer,Lavandula latifolia,Iran,Lamiaceae/Labiatae,Plant
JEMvuir2008aer,Marrubium vulgare,Iran,Lamiaceae/Labiatae,Plant
JENseir2008Aer,Nepeta sessilifolia,Iran,Lamiaceae/Labiatae,Plant
JENhair2008Aer,Nepeta haussknechtii,Iran,Lamiaceae/Labiatae,Plant
JEPxantu2008Aer,Phlomis x vuralii,"Antalya,Turkey",Lamiaceae/Labiatae,Plant
JEPboantu2008Aer,Phlomis bourgaei,"Antalya,Turkey",Lamiaceae/Labiatae,Plant
JEPchantu2008Aer,Phlomis chimerae,"Antalya,Turkey",Lamiaceae/Labiatae,Plant
JETpeir2009Aer,Teucrium persicum,Iran,Lamiaceae/Labiatae,Plant
JETcair2009Aer,Thymus caucasicus,Iran,Lamiaceae/Labiatae,Plant
JEMcrir2009Aer,Marrubium crassidens,Iran,Lamiaceae/Labiatae,Plant
JESasir2009Aer,Stachys asterocalyx,Iran,Lamiaceae/Labiatae,Plant
JESobir2009Aer,Stachys obtusicrena,Iran,Lamiaceae/Labiatae,Plant
JESmuir2009Aer,Stachys multicaulis,Iran,Lamiaceae/Labiatae,Plant
JESsair2009Aer,Satureja sahendica,Iran,Lamiaceae/Labiatae,Plant
JEPcain2009Lea,Pogostemon cablin mutant 'PM-12',India,Lamiaceae/Labiatae,Plant
JETchfr2009Aer,Teucrium chamaedrys,France,Lamiaceae/Labiatae,Plant
JETchit2009Aer,Teucrium chamaedrys,Italy,Lamiaceae/Labiatae,Plant
JECtatu2009Aer,Calamintha tauricola,Turkey,Lamiaceae/Labiatae,Plant
JEHsuni2000Lea,Hyptis suaveolens,Nigeria,Lamiaceae/Labiatae,Weed
JEHsuni2009Lea,Hyptis suaveolens,Nigeria,Lamiaceae/Labiatae,Weed
JETpaal2009Aer,Thymus pallescens,Algeria,Lamiaceae/Labiatae,Plant
JEOvuit2009Lea,Origanum vulgare ssp. hirtum,Italy,Lamiaceae/Labiatae,Plant
JERofit2009Lea,Rosamarinus officinalis,Italy,Lamiaceae/Labiatae,Plant
JEScuit2009Lea,Satureja cuneifolia,Italy,Lamiaceae/Labiatae,Plant
JETcait2009Lea,Thymbra capitata,Italy,Lamiaceae/Labiatae,Plant
JEMbein2009Lea,Meriandra bengalensis,India,Lamiaceae/Labiatae,Plant
JEPcaciin2009Lea,Pogostemon cablin,"CIMAP, India",Lamiaceae/Labiatae,Plant
JEPtrciin2009Lea,Pogostemon travancoricus var travancoricus,"CIMAP, India",Lamiaceae/Labiatae,Plant
JEScotateir2009Aer,Salvia compressa,"(TARI), Tehran, Iran",Lamiaceae/Labiatae,Plant
JECletateir2009Aer,Cyclotrichium leucotrichum,"(TARI), Tehran, Iran",Lamiaceae/Labiatae,Plant
JELanca2009Floeo,Lavandula angustifolia (mutant),Canada,Lamiaceae/Labiatae,Plant
JELanca2009Flowt,Lavandula angustifolia (wild type),Canada,Lamiaceae/Labiatae,Plant
JELanca2009Leawt,Lavandula angustifolia (wild type),Canada,Lamiaceae/Labiatae,Plant
JEObamataisfrpo2009Lea,Ocimum basilicum,"Mahina,Tahiti island, France Polynesia",Lamiaceae/Labiatae,Plant
JEObapataisfrpo2009Lea,Ocimum basilicum,"Papara,Tahiti island, France Polynesia",Lamiaceae/Labiatae,Plant
JEObaputaisfrpo2009Lea,Ocimum basilicum,"Punaauia,Tahiti island, France Polynesia",Lamiaceae/Labiatae,Plant
JECspardorarigrdosustsobr2009Aer,Cunila spicata,"Arroio dos ratos, Rio Grande do Sul State, South Brazil",Lamiaceae/Labiatae,Plant
JECspbojerigrdosustsobr2009Aer,Cunila spicata,"Bom Jesus, Rio Grande do Sul State, South Brazil",Lamiaceae/Labiatae,Plant
JECspcadosurigrdosustsobr2009Aer,Cunila spicata,"Cachoeira do sul, Rio Grande do Sul State, South Brazil",Lamiaceae/Labiatae,Plant
JECspgurigrdosustsobr2009Aer,Cunila spicata,"Guaiba, Rio Grande do Sul State, South Brazil",Lamiaceae/Labiatae,Plant
JECsplagrrigrdosustsobr2009Aer,Cunila spicata,"Lagaedo Grande, Rio Grande do Sul State, South Brazil",Lamiaceae/Labiatae,Plant
JECspmucarigrdosustsobr2009Aer,Cunila spicata,"Muitos capoes, Rio Grande do Sul State, South Brazil",Lamiaceae/Labiatae,Plant
JECsppagrrigrdosustsobr2009Aer,Cunila spicata,"Pantano Grande, Rio Grande do Sul State, South Brazil",Lamiaceae/Labiatae,Plant
JECspsesarigrdosustsobr2009Aer,Cunila spicata,"Sertao santana, Rio Grande do Sul State, South Brazil",Lamiaceae/Labiatae,Plant
JECsptarigrdosustsobr2009Aer,Cunila spicata,"Tainhas, Rio Grande do Sul State, South Brazil",Lamiaceae/Labiatae,Plant
JECspvarigrdosustsobr2009Aer,Cunila spicata,"Vacaria, Rio Grande do Sul State, South Brazil",Lamiaceae/Labiatae,Plant
JETpakaal2009flo,Thymus pallescens,"Kadiria, Algeria",Lamiaceae/Labiatae,Plant
JETpakaal2009Lea,Thymus pallescens,"Kadiria, Algeria",Lamiaceae/Labiatae,Plant
JEOflkaal2009flo,Origanum floribundum,"Kadiria, Algeria",Lamiaceae/Labiatae,Plant
JEOflkaal2009Lea,Origanum floribundum,"Kadiria, Algeria",Lamiaceae/Labiatae,Plant
JECfunain2009Aer,Craniotome furcata,"Nainital, (India)",Lamiaceae/Labiatae,Plant
JESpeir2009Aer,Stachys persica,Iran,Lamiaceae/Labiatae,Plant
JECvuir2009Aer,Clinopodium vulgare,Iran,Lamiaceae/Labiatae,Plant
JELlupo2009Aer,Lavandula luisieri,Portugal,Lamiaceae/Labiatae,Plant
JELlupo2009Aerhy,Lavandula luisieri * Lavandula stoechas (Hybrid),Portugal,Lamiaceae/Labiatae,Plant
JELstpo2009Aer,Lavandula stoechas,Portugal,Lamiaceae/Labiatae,Plant
JELvipo2009Aer,Lavandula viridis,Portugal,Lamiaceae/Labiatae,Plant
JELflbo2009Aer,Lepechinia floribunda,Bolivia,Lamiaceae/Labiatae,Plant
JELgrbo2009Aer,Lepechinia graveolens,Bolivia,Lamiaceae/Labiatae,Plant
JELmebo2009Aer,Lepechinia meyeni,Bolivia,Lamiaceae/Labiatae,Plant
JETcusp2009Lea,Thymus vulgaris,Spain,Lamiaceae/Labiatae,Plant
JEMcage2009Her,Mentha canadensis,Germany,Lamiaceae/Labiatae,Plant
JEMpige2009Her,Mentha piperita,Germany,Lamiaceae/Labiatae,Plant
JEShopr2009Aerhyd,Satureja hortensis,Prague,Lamiaceae/Labiatae,Plant
JEShopr2009Aersee,Satureja hortensis,Prague,Lamiaceae/Labiatae,Plant
JEShopr2009Aerseh,Satureja hortensis,Prague,Lamiaceae/Labiatae,Plant
JEShopr2009Aersfe,Satureja hortensis,Prague,Lamiaceae/Labiatae,Plant
JETvupr2009Aerhyd,Thymus vulgaris,Prague,Lamiaceae/Labiatae,Plant
JETvupr2009Aersee,Thymus vulgaris,Prague,Lamiaceae/Labiatae,Plant
JETvupr2009Aerseh,Thymus vulgaris,Prague,Lamiaceae/Labiatae,Plant
JETvupr2009Aersfe,Thymus vulgaris,Prague,Lamiaceae/Labiatae,Plant
JETnual2009Aer,Thymus numidicus,Algeria,Lamiaceae/Labiatae,Plant
JEMpeir2009Aer,Micromeria persica,Iran,Lamiaceae/Labiatae,Plant
JEHplir2009Lea,Hymenocrater platystegius,Iran,Lamiaceae/Labiatae,Plant
JEHplir2009Ste,Hymenocrater platystegius,Iran,Lamiaceae/Labiatae,Plant
JESpiir2009Aer,Scutellaria pinnatifida,Iran,Lamiaceae/Labiatae,Plant
JESamse2009Aer,Salvia amplexicaulis,Serbia,Lamiaceae/Labiatae,Plant
JEThitu2009Aer,Thymus hirtus,Tunisia,Lamiaceae/Labiatae,Plant
JEThitu2009Flo,Thymus hirtus,Tunisia,Lamiaceae/Labiatae,Plant
JEScial2009Aer,Stachys circinnata,Algeria,Lamiaceae/Labiatae,Plant
JECcoin2009flo,Colquhounia coccinea,India,Lamiaceae/Labiatae,Plant
JECcoin2009Lea,Colquhounia coccinea,India,Lamiaceae/Labiatae,Plant
JERofpo2009Lea,Rosamarinus officinalis,Poland,Lamiaceae/Labiatae,Plant
JEStaeg2009Aer,Sideritis taurica,Egypt,Lamiaceae/Labiatae,Plant
JESscin2010Spi,Salvia sclarea,India,Lamiaceae/Labiatae,Plant
JEOmiir2010Aer,Otostegia michauxii,Iran,Lamiaceae/Labiatae,Plant
JEOmitu2010Aer,Origanum minutiflorum,Turkey,Lamiaceae/Labiatae,Plant
JEPambr2010Lea,Plectranthus amboinicus,Brazil,Lamiaceae/Labiatae,Plant
JETscir2010Aer,Teucrium scordium,Iran,Lamiaceae/Labiatae,Plant
JETflit2010Flo,Teucrium flavum,Italy,Lamiaceae/Labiatae,Plant
JETflit2010Fru,Teucrium flavum,Italy,Lamiaceae/Labiatae,Plant
JETflit2010Lea,Teucrium flavum,Italy,Lamiaceae/Labiatae,Plant
JESapca2010Aer,Salvia apiana,California,Lamiaceae/Labiatae,Plant
JEPauir2010Aer,Phlomis aucheri,Iran,Lamiaceae/Labiatae,Plant
JEPelir2010Aer,Phlomis elliptica,Iran,Lamiaceae/Labiatae,Plant
JECsytu2010Aer,Calamintha sylvatica,Turkey,Lamiaceae/Labiatae,Plant
JEOsebr2010Lea,Ocimum selloi,Brazil,Lamiaceae/Labiatae,Plant
JETdair2010bAer,Thymus daenensis,Iran,Lamiaceae/Labiatae,Plant
JESpaco2010Lea,Salvia palaefolia,Colombia,Lamiaceae/Labiatae,Plant
JEAauir2010Aer,Ajuga austro-iranica,Iran,Lamiaceae/Labiatae,Plant
JEPbrhi2010Aer,Phlomis bracteosa,Himalyas,Lamiaceae/Labiatae,Plant
JEMjuse2010Aer,Micromeria juriana,Serbia,Lamiaceae/Labiatae,Plant
JEMkose2010Aer,Micromeria kosaninii,Serbia,Lamiaceae/Labiatae,Plant
JEMpase2010Aer,Micromeria parviflora,Serbia,Lamiaceae/Labiatae,Plant
JEOspau2010Her,Origanum spp.,Austria,Lamiaceae/Labiatae,Plant
JETmuertu2010Aer,Teucrium multicaule,"Erzincan, Turkey",Lamiaceae/Labiatae,Plant
JESvenotu2010Fru,Salvia verbenaca,North Tunisia,Lamiaceae/Labiatae,Plant
JESvenotu2010Lea,Salvia verbenaca,North Tunisia,Lamiaceae/Labiatae,Plant
JESvenotu2010Ste,Salvia verbenaca,North Tunisia,Lamiaceae/Labiatae,Plant
JESdach2010Aer,Satureja darwinii,Chile,Lamiaceae/Labiatae,Plant
JESmuch2010Aer,Satureja multiflora,Chile,Lamiaceae/Labiatae,Plant
JETdair2010aAer,Thymus daenensis,Iran,Lamiaceae/Labiatae,Plant
JEHsube2010Fru,Hyptis suaveolens,Benin,Lamiaceae/Labiatae,Weed
JEHsube2010Lea,Hyptis suaveolens,Benin,Lamiaceae/Labiatae,Weed
JESaltu2010Aeralb,Scutellaria albida subsp. Albida,Turkey,Lamiaceae/Labiatae,Plant
JESaltu2010Aercol,Scutellaria albida subsp. colchica,Turkey,Lamiaceae/Labiatae,Plant
JESaltu2010Aercon,Scutellaria albida subsp. condensata,Turkey,Lamiaceae/Labiatae,Plant
JESaltu2010Aervel,Scutellaria albida subsp. velenovskyi,Turkey,Lamiaceae/Labiatae,Plant
JEPnezusoaf2010Lea,Plectranthus neochilus,"Zululand, South Africa",Lamiaceae/Labiatae,Plant
JESnudiin2010Aer,Salvia nubicola,"Diwalikhal, India",Lamiaceae/Labiatae,Plant
JEMsppa2010Aer,Mentha spicata,Pakistan,Lamiaceae/Labiatae,Plant
JEMthse2010Aer,Micromeria thymifolia,Serbia,Lamiaceae/Labiatae,Plant
JEMdase2010Aer,Micromeria dalmatica,Serbia,Lamiaceae/Labiatae,Plant
JEMspeatu2011Aer,Mentha spicata,Eastern Turkey,Lamiaceae/Labiatae,Plant
JECArca2011Lea,Coleus Aromaticus,Cambodia,Lamiaceae/Labiatae,Plant
JESmokain2011Flo,Salvia moorcroftiana,"Kashmir, India",Lamiaceae/Labiatae,Plant
JESmokain2011Lea,Salvia moorcroftiana,"Kashmir, India",Lamiaceae/Labiatae,Plant
JERofch2011Ste,Rosmarinus officinalis,China,Lamiaceae/Labiatae,Plant
JEOmitu2011Aer,Origanum minutiflorum,Turkey,Lamiaceae/Labiatae,Plant
JESertu2011Aer,Sideritis erytrantha,Turkey,Lamiaceae/Labiatae,Plant
JEOmave2011Lea,Origanum majorana,Venezuela,Lamiaceae/Labiatae,Plant
JESriteir2011Who,Satureja richingeri,"Tehran, Iran",Lamiaceae/Labiatae,Plant
JESofgieg2011Aer,Salvia officinalis,"Giza, Egypt",Lamiaceae/Labiatae,Plant
JEAchse2011Aer,Ajuga chamaepitys,Serbia,Lamiaceae/Labiatae,Plant
JESvoloec2012Aer,Scutellaria volubilis,"Loja, Ecuador",Lamiaceae/Labiatae,Plant
JELpaloec2012Aer,Lepechinia paniculata,"Loja, Ecuador",Lamiaceae/Labiatae,Plant
JEMlourir2012Aer,Mentha longifolia,"Urmia, Iran",Lamiaceae/Labiatae,Plant
JEMcrma2007Aer,Micromeria cristata,Macedonia,Lamiaceae/Labiatae,Plant
JEZclir1892Aer,Ziziphora clinopodioides ssp. rigida,Iran,Lamiaceae/Labiatae,Plant
JEOvueg2010her,Origanum vulgare,Egypt,Lamiaceae/Labiatae,Plant
JEOdigr2000Who,Origanum dictamnus,Greece,Lamiaceae/Labiatae,Plant
JEOmagr2000Who,Origanum majorana,Greece,Lamiaceae/Labiatae,Plant
JERofgr2000Who,Rosamarinus officinalis,Greece,Lamiaceae/Labiatae,Plant
JESfrgr2000Who,Salvia fruticosa,Greece,Lamiaceae/Labiatae,Plant
JETvugr2000Who,Thymus vulgaris,Greece,Lamiaceae/Labiatae,Plant
JELangr2000Who,Lavandula angustifolia,Greece,Lamiaceae/Labiatae,Plant
JESragr2001Aer,Sideritis raeseri ssp. raeseri,Greece,Lamiaceae/Labiatae,Plant
JESclgr2001Aer,Sideritis clandestina ssp. Clandestina,Greece,Lamiaceae/Labiatae,Plant
JESsigr2001Aer,Sideritis sipylea,Greece,Lamiaceae/Labiatae,Plant
JESsygr2001Aer,Sideritis syriaca ssp. syriaca,Greece,Lamiaceae/Labiatae,Plant
JEMcrtu2001Aer,Micromeria cristata ssp. phrygia,Turkey,Lamiaceae/Labiatae,Plant
JESofpo2001flo,Salvia officinalis,Portugal,Lamiaceae/Labiatae,Plant
JESofpo2001Lea,Salvia officinalis,Portugal,Lamiaceae/Labiatae,Plant
JESofpo2001Ste,Salvia officinalis,Portugal,Lamiaceae/Labiatae,Plant
JEMpiir2011Aer,Mentha piperita,Iran,Lamiaceae/Labiatae,Plant
JELanatgr2002flo,Lavandula angustifolia,"Athens, Greece",Lamiaceae/Labiatae,Plant
JEMpuatgr2002Lea,Mentha pulegium,"Athens, Greece",Lamiaceae/Labiatae,Plant
JEOdiatgr2002flo,Origanum dictamnus,"Athens, Greece",Lamiaceae/Labiatae,Plant
JEOdiatgr2002Lea,Origanum dictamnus,"Athens, Greece",Lamiaceae/Labiatae,Plant
JEOmaatgr2002flo,Origanum majorana,"Athens, Greece",Lamiaceae/Labiatae,Plant
JEOmaatgr2002Lea,Origanum majorana,"Athens, Greece",Lamiaceae/Labiatae,Plant
JEOvuatgr2002flo,Origanum vulgare,"Athens, Greece",Lamiaceae/Labiatae,Plant
JEOvuatgr2002Lea,Origanum vulgare,"Athens, Greece",Lamiaceae/Labiatae,Plant
JESfratgr2002Lea,Salvia fruticosa,"Athens, Greece",Lamiaceae/Labiatae,Plant
JETcaatgr2002Lea,Thymus capitatus,"Athens, Greece",Lamiaceae/Labiatae,Plant
JEMpitu2002Unk,Mentha piperita,Turkey,Lamiaceae/Labiatae,Plant
JEMpiin2002Unk,Mentha piperita,India,Lamiaceae/Labiatae,Plant
JEMpiorus2002Unk,Mentha piperita,"Oregon, US",Lamiaceae/Labiatae,Plant
JEMpiyawaus2002Unk,Mentha piperita,"Yakima, WA, US",Lamiaceae/Labiatae,Plant
JEMmoar2002Lea,Mintosthachys mollis,Argentina,Lamiaceae/Labiatae,Plant
JETpetu2003Aer,Thymus pectinatus var. pectinatus,Turkey,Lamiaceae/Labiatae,Plant
JETspit2003Aer,Thymus spinulosus,Italy,Lamiaceae/Labiatae,Plant
JEMmiit2003Aer,Mentha microphylla,Italy,Lamiaceae/Labiatae,Plant
JEHmabr2003Inf,Hyptis martiusii,Brazil,Lamiaceae/Labiatae,Plant
JEHmabr2003Lea,Hyptis martiusii,Brazil,Lamiaceae/Labiatae,Plant
JENcali2003her,Nepeta cataria,Lithuania,Lamiaceae/Labiatae,Plant
JESmoit2003Who,Satureja montana,Italy,Lamiaceae/Labiatae,Plant
JERofit2003Who,Rosmarinus officinalis ecotype A,Italy,Lamiaceae/Labiatae,Plant
JESofpo2003sho,Salvia officinalis,Portugal,Lamiaceae/Labiatae,Plant
JEMofse2004Aer,Melissa officinalis,Serbia,Lamiaceae/Labiatae,Plant
JETtoma2002Who,Thymus tosevii var. tosevii,Macedonia,Lamiaceae/Labiatae,Plant
JEOactu2004her,Origanum acutidens,Turkey,Lamiaceae/Labiatae,Plant
JEOmiec2004Lea,Ocimum micranthum Wild.,Ecuadorador,Lamiaceae/Labiatae,Plant
JEObaec2004Lea,Ocimum basilicum,Ecuadorador,Lamiaceae/Labiatae,Plant
JESpagr2004lead,Satureja parnassica ssp. parnassica,"Mt. Parnon, Peloponnesus",Lamiaceae/Labiatae,Plant
JESspgr2004leap,Satureja spinosa,"Mt. Psiloritis, Crete",Lamiaceae/Labiatae,Plant
JESspgr2004lead,Satureja spinosa,"Mt. Dikti, Crete",Lamiaceae/Labiatae,Plant
JESthgr2004Lead,Satureja thymbra,"Mt. Immitos, continental Greece",Lamiaceae/Labiatae,Plant
JEOdigr2004Lead,Origanum dictamnus,"Mt. Psiloritis, Crete",Lamiaceae/Labiatae,Plant
JEOvugr2004Lead,Origanum vulgare ssp. hirtum,"Kozani, continental Greece",Lamiaceae/Labiatae,Plant
JETlogr2004Leafr,Thymus longicaulis,"Mt. Kitheron, continental, Greece",Lamiaceae/Labiatae,Plant
JETlogr2004Leafl,Thymus longicaulis,"Mt. Parnon, Peloponnesus",Lamiaceae/Labiatae,Plant
JEOmako2005Who,Origanum majorana,Korea,Lamiaceae/Labiatae,Plant
JELstit2006flo,Lavandula stoechas ssp. stoechas,Italy,Lamiaceae/Labiatae,Plant
JELstit2006lea,Lavandula stoechas ssp. stoechas,Italy,Lamiaceae/Labiatae,Plant
JESmatu2006Aer,Salvia macrochlamys,Turkey,Lamiaceae/Labiatae,Plant
JESretu2006Aer,Salvia recognita,Turkey,Lamiaceae/Labiatae,Plant
JEOvuse2006Aer,Origanum vulgare,Serbia,Lamiaceae/Labiatae,Plant
JETvuse2006Aer,Thymus vulgaris,Serbia,Lamiaceae/Labiatae,Plant
JEObase2006Aer,Origanum basilicum,Serbia,Lamiaceae/Labiatae,Plant
JESpagr2006Lea1,Satureja parnassica ssp. parnassica,"Mt. Parnon, Peloponnese",Lamiaceae/Labiatae,Plant
JESpagr2006Lea2,Satureja parnassica ssp. parnassica,"Mt. Parnon, Peloponnese",Lamiaceae/Labiatae,Plant
JESpagr2006Lea3,Satureja parnassica ssp. parnassica,"Mt. Parnon, Peloponnese",Lamiaceae/Labiatae,Plant
JESpagr2006Lea4,Satureja parnassica ssp. parnassica,"Mt. Parnon, Peloponnese",Lamiaceae/Labiatae,Plant
JESthgr2006Lea1,Satureja thymbra,"Mt. Immitos, continental Greece",Lamiaceae/Labiatae,Plant
JESthgr2006Lea2,Satureja thymbra,"Mt. Immitos, continental Greece",Lamiaceae/Labiatae,Plant
JESthgr2006Lea3,Satureja thymbra,"Mt. Immitos, continental Greece",Lamiaceae/Labiatae,Plant
JESthgr2006Lea4,Satureja thymbra,"Mt. Immitos, continental Greece",Lamiaceae/Labiatae,Plant
